id,text,label,channel,source_dataset,source_type,is_human_written,is_ai_generated,is_ai_rewritten,is_banking_candidate,banking_keyword,brand_mentioned,requested_action,intent_type,has_url,url,notes
cross_model_human-0e835103a155bdaf,Fix The Error On Your Account. You have a pending payment slated on your account. This transaction cannot be completed due to errors present in your account. You are required to click on the Log on below to fix this problem immediately. Log On Regards . Managing Director of Digital Retail Banking You have a pending payment slated on your account. This transaction cannot be completed due to errors present in your account. You are required to click on the Log on below to fix this problem immediately. Log On Regards . Managing Director of Digital Retail Banking,phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,account|payment|transaction,,unknown,unknown,False,,upstream_source=Nazario;package_authorship=human;all_rows_phishing
cross_model_human-6492420f713b9f5c,"We're making a few changes jose – we’re making a few changes View Online We're making a few changes... We’re making some changes to our Legal Agreements; the documents that govern our relationship with you. We’ve put details of the changes on our Policy Update web page – you can also find the page at www[.]paypal[.]com, by clicking ‘Legal’ at the bottom of the page, selecting your country from the drop-down menu and then selecting ‘Policy Updates’. What do I have to do? To accept the changes, please login to your account and update your information, just 3 easy steps: 1- Click the link below. 2- Login to your account. 3- Follow the instructions. Update your information Help Contact Security This email was sent to [EMAIL], because your email preferences are set to receive All Policy Change Notices. Copyright © [PHONE] PayPal. All rights reserved.",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,account|security|login|PayPal,PayPal,click_link,link_navigation,True,www[.]paypal[.]com,upstream_source=Nazario;package_authorship=human;all_rows_phishing
cross_model_human-f3329fdf2637716b,"Please get back to me as soon as possible. Goodday, It's been so difficult getting across to you, I do hope you will contact me as soon as you read this mail for a very urgent matter. Please it is absolutely necessary that you get back to me immediately. In brief, I am financial adviser to a private security firm in Bangkok, Thailand. Lately my department discovered fund deposited by a Mr. Saeed Bin Khadir, an Iraqi national. The fund was deposited since April 2003, and till this moment Mr. Saeed has not been located. Our extensive inquiry shows that he may have been one of those killed in Iraqi by bomb. All efforts to locate a family member or next of kin resulted in nothing. At long last, I and my immediate boss decided to look for honest individual who could be fronted as Mr. Saeed's business partner so that we could move the fund to the third country, for investment purposes. I will provide you with the rest of the details if you indicate your interest in helping us out, you will be rewarded accordingly. Please get back to me on this email: [EMAIL] [EMAIL] M. Bornwick",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,security,,unknown,unknown,False,,upstream_source=Nigerian_Fraud;package_authorship=human;all_rows_phishing
cross_model_human-a8aef9c1d974beee,"Help Desk Team (c) 2017 Dear Staff, Due to several reports about spam and junk messages we have recently upgraded our database server to help keep your account more secured. We urge you to kindly update and verify your account within 24hours. Follow the link below for immediate update and verification now to prove that you're a human and not a robot. Continue- i want to secure my account Regards. Help Desk Team (c) 2017",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,account|verify,,verify_account,account_verification,False,,upstream_source=Nazario;package_authorship=human;all_rows_phishing
cross_model_human-cf456c6cd6436683,"Incoming Payment Awaiting Your Approval To ensure delivery to your inbox, please add [EMAIL] to your address book. Payment Approval View Accounts | Privacy Promise | Contact Us USAA SECURITY ZONE USAA # ending in: - XXXX Dear Customer, A payment was transffered to your account from another US bank account using the Authomated Clearing House (ACH). For security reasons, We have temporarily hold the payment until necessary verification is done. You are to sign on and verify your account as a means to accept the payment. Payment will be posted within 2-3 business working days after your verification. Approve Your Payment Thank you, USAA P.S. Texting and driving ... it can wait. Take the pledge to never text and drive. Please do not reply to this e-mail. To send a secure message to USAA, please contact us. Privacy Promise USAA, 9800 Fredericksburg Road, San Antonio, Texas 78288 USAA means United Services Automobile Association and its insurance, banking, investment and other companies. Banks Member FDIC. Investments provided by USAA Investment Management Company and USAA Financial Advisors Inc., both registered broker dealers. [PHONE] To ensure delivery to your inbox, please add [EMAIL] to your address book. Payment Approval View Accounts | Privacy Promise | Contact Us USAA SECURITY ZONE USAA # ending in: - XXXX Dear Customer,A payment was transffered to your account from another US bank account using the Authomated Clearing House (ACH). For security reasons, We have temporarily hold the payment until necessary verification is done. You are to sign on and verify your account as a means to accept the payment. Payment will be posted within 2-3 business working days after your verification. Approve Your Payment Thank you,USAA P.S. Texting and driving ... it can wait. Take the pledge to never text and drive. Please do not reply to this e-mail. To send a secure message to USAA, please contact us.Privacy PromiseUSAA, 9800 Fredericksburg Road, San Antonio, Texas 78288 USAA means United Services Automobile Association and its insurance, banking, investment and other companies. Banks Member FDIC. Investments provided by USAA Investment Management Company and USAA Financial Advisors Inc., both registered broker dealers. [PHONE]",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,bank|account|payment|security|verify,,verify_account,account_verification,False,,upstream_source=Nazario;package_authorship=human;all_rows_phishing
cross_model_human-fdbe0bcc69b08045,"MES FELICITATIONS... LOTERIE MONDIALE ATTN/ MR /Mlle/Mme VOUS VENEZ DE RECEVOIR UN CODE SUITE AU TIRAGE AU SORT DE LA LOTERIE JACKPOT ORGANISEE à l'occasion de la 11ème édition de la fête de l'Internet organisée par le ministère des nouvelles technologies qui a eu lieu du 08 Mars au 17 Mars 2007 dernier à l'hôtel ivoire (Cote d'ivoire) , expirant en novembre 2008. A cet effet MICROSOFT AFRIQUE et LONACI en tant que partenaire et sponsor officiel de la JACKPOT LOTERIE parrain de la manifestation à eu lieu de présenté le tout nouveau portail collaboratif: JACKPOT LOTERIE 2007. Vous avez été choisi pour empocher la bagatelle somme de soixante dix mille euros (70.000)dont (25.000) vous sera transferet et les autres (45.000) vous sera versé sur place en Côte d'Ivoire si vous êtes bien entendu en possession du code gagnant correspondant c'est à dire 196-635-C. A cet effet, je tiens à vous informer que vous devez impérativement entrer en contact avec MAITRE GEREMI DUBOISER via email et lui faire parvenir votre Nom, Prenom, Adresse, Numero de Telephone et Profession car c'est l'hussier ayant superviser cette loterie international afin de pouvoir vous conduire aux démarches et poursuivre le retrait de votre gain. Pour toutes informations , veuillez contacter MAITRE GEREMI DUBOISER CONTACT DE MAITRE GEREMI DUBOISER: Email : [EMAIL] TEL:[PHONE] Veuillez agrée l' expression de nos sentiments les plus distingués. Felicitation!!!!!! --------------------------------- Ne gardez plus qu'une seule adresse mail ! Copiez vos mails vers Yahoo! Mail",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,code,,unknown,unknown,False,,upstream_source=Nigerian_Fraud;package_authorship=human;all_rows_phishing
cross_model_human-433b5c70108ded23,"RE:I'm going to show you this, but keep it secret! insect but punishment some sharp it's square be crush it ice be comb but open the second some credit ! adjustment on field a steam it rail may adjustment on cake or growth a stop a paint see door some door see horn or pocket and change see page try form be boot ! camera see fight may male and pump not sail may natural see fixed try female may father it's chief , moon the religion not box and instrument ! soft some art on left a bath a nerve be woman it wax , mind ! self a late be drop , boiling some berry on ant may ear but necessary it month and blade see flight ! steel see screw some table try yellow not base , prose on sea in law try month , steel in tired some use or oil some young but early try jelly on observation some bell it's",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,credit,,unknown,unknown,False,,upstream_source=TREC-07;package_authorship=human;all_rows_phishing
cross_model_human-08074d5f5bf2dad7,29/06/2016 We detected your request to terminate your account.This request will be carried out within two(2) days.If this wasn't you kindly following the instruction below.VERIFY your account information VALIDATE YOUR EMAIL to cancel terminationFailure to cancel termination will result to closure of your account Thanks.We detected your request to terminate your account.This request will be carried out within two(2) days.If this wasn't you kindly following the instruction below.VERIFY your account information VALIDATE YOUR EMAIL to cancel terminationFailure to cancel termination will result to closure of your account Thanks. We detected your request to terminate your account.This request will be carried out within two(2) days.If this wasn't you kindly following the instruction below.VERIFY your account information VALIDATE YOUR EMAIL to cancel terminationFailure to cancel termination will result to closure of your accountThanks.We detected your request to terminate your account.This request will be carried out within two(2) days.If this wasn't you kindly following the instruction below.VERIFY your account information VALIDATE YOUR EMAIL to cancel terminationFailure to cancel termination will result to closure of your accountThanks.,phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,account|verify,,verify_account,account_verification,False,,upstream_source=Nazario;package_authorship=human;all_rows_phishing
cross_model_human-6e12098d253635ad,=?UTF-8?B?4pyJIDIwMTggQUNDT1VOVCBTRUNVUklUWSBVUERBVEU=?= Account Update Your account will be closed at 1/15/2018 Dear jose This message is being sent to you to inform you that your account will be closed at 1/15/2018 If you wish to continue using this account please upgrade to our services. Ignoring this message will cause the account to be disabled. Update your account Note: This upgrade is required immediately after receiving this message Thank you. monkey.org respects your privαcy. Review our οnline Privαcy Statement,phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,account,,unknown,unknown,False,,upstream_source=Nazario;package_authorship=human;all_rows_phishing
cross_model_human-2dda5fb5a4441bb0,"I am waiting your response Dear Friend My name is Mr. David Kofi, the regional manager of International commercial Bank (ICB) Kaneshie Branch Ghana. I am a Ghanaian married with two kids. I have packaged a financial transaction that will benefit both of us. As the regional manager of the bank, it�s my duty to send financial reports to my head office in the capital city of Accra. On the course of the last year 2005 end of the of the year�s report, I discovered that my branch in which I am the manager made Six Million Five Hundred and Fifty Thousand US Dollars (6,[PHONE]) of which my head Office is not aware of and will never be aware of. I have since then PLACED this fund on a SUSPENCE ACCOUNT without a beneficiary. As an officer of the bank, I cannot be directly connected to this money thus I am compelled to request for your assistance to receive this money into your bank account. I intend to part with 30% of this fund to you while 70% shall be for me. I do need to assure you that there is practically no risk involved in this. It�s going to be a bank-to-bank transfer. All I need from you is to stand as the original depositor of this fund. If you accept this offer, I will appreciate your timely response. With regards, David Kofi _________________________________________________________________ Express yourself instantly with MSN Messenger! Download today it's FREE! hxxp://messenger[.]msn[.]click-url[.]com/go/onm00200471ave/direct/01/",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,bank|account|transaction|transfer,,click_link,link_navigation,True,hxxp://messenger[.]msn[.]click-url[.]com/go/onm00200471ave/direct/01/,upstream_source=Nigerian_Fraud;package_authorship=human;all_rows_phishing
cross_model_human-aa4a221063556157,"HELLO DEAR PLS, WE ARE SEEKING FOR HELP. Dear, I Hope This Mail Meets You In Good Health And Spirit, I Am, William Bright, A Sierra Leonia. Presently, I Live As A Refugee In republic of senegal dakar , With My Younger Sister, Claris. I Am A Victim Of War And The Son Of Late Chief Dr.S.IKUEZE The Assassinated Former Assistant Director Of Sierra Leone Gold And Diamond Mining Corporation. My Father Was Killed With Other Government Officials During Official Hours When The Rebel Troops Stormed And Raided The Mining Corporation Office At The Heat Of The Crisis In My Country. A Few Weeks Later, The Rebels Also Invaded Our Residential Building In Which My Mother And Two Of Our Security Men Were Killed In The Compound While I Was Out For A Special Research Program And My Younger Sister Was In School. I Had A Singular Shock And Trauma, Which Compelled Us To Flee From The Country To republic of senegal dakar By The Help Of An Army Colonel, Who Is A Close Friend Of My Late Father, I Have First Degree In Marketing And Would Have Further My Education If Not For The Death Of My Parents. I Have Never Worked To Earn My Living Since My Late Parents Had Enough Wealth For Us. I Am Contacting You Now Because Of The Present Difficulty I Am Facing. Unfortunately My Father's Two Accounts In West Africa Have Recently Been Frozen. However This Did Not Affect The Twenty Million And Six Hundred Thousand Dollars (Us$ 20,600,000), Which He Kept In a security company in senegal dakar. For Now, I Am Having Every Information And Document Needed For The Clearance Of The Money In The security company Here In senegal dakar And I Want You To Act As The Beneficiary Of The Fund For Easy And Smooth Transfer To Your Account Abroad For Investment Purposes. You Will No Doubt Be Adequately Compensated With As Well As A Percentage Of The Profit From Investment Of The Fund. Also You Will See To It That My Sister And I Come Over To Your Country At The Earliest Possible Time. I Am Making This Request To You With Tears In My Eyes And I Feel That God Almighty Will Touch You With His Spirit To Listen To My Cry For Help And Answer Me Without Delay. Since Our Breadwinner Is No More And This Is The Only Hope For Life. You Positive Response Will Give Me The Greatest Joy And Relief. God Bless You For Your Kind Assistance We Have Agreed To Offer You 20% Of The Total Sum. Seriously Waiting For Your Urgent Reply. Best regard.PLZZ you phone number and you fax number, MR.WILLIAM.B.IKUEZE CONTACT ME WITH THIS ADDERSS E-MAIL ADDERSS :[EMAIL]",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,account|transfer|security,,transfer_money,financial_transfer,False,,upstream_source=Nigerian_Fraud;package_authorship=human;all_rows_phishing
cross_model_human-adfc0f96fa86233d,"Avoiding your phone? [1tdfs] Avoiding your phone? [1tdfs] **Imagine yourself debt free! Click [here]( ) for your FREE consultation!** ![]() We have helped thousands of people get out of debt and live that way for the rest of their lives! We have special relationships with credit card companies, and we know how to negotiate lower interest rates for you. You can pay off your debt sooner than you think! We can also set up a REALISTIC payment plan that matches your income and budget one that won't put extra stress on your family. **We can help you:** Create a plan to get rid of your debt now and forever Cut your monthly bill payments in half Stop your creditors from calling and harassing you Drastically lower your interest rates Be completely debt free in just a few years no matter what your income Get your peace of mind back again Give you renewed hope about the future for you and your family ![]() **FREE Debt Consolidation Consultation!** There is absolutely no obligation! Start down your path to financial freedom! YOU MUST HAVE AT LEAST $4,000 IN DEBT TO APPLY Your Name: Street Address: City: State: AK AR AZ CA CO CT DC DE FL GA HI IA ID IL IN KS KY LA MA MD ME MI MN MO MS MT NC ND NE NH NJ NM NV NY OH OK PA RI SC SD TN UT VA VT WA WI WV WY Zip Code: Home Phone w/ Area Code: Work Phone w/ Area Code: Best Time To Contact You: Choose one... Morning at Work Afternoon at Work Evening at Work Morning at Home Afternoon at Home Evening at Home Total Estimated Debt: (Add up total debt from credit cards, medical, auto, student loans, etc.) Select an amount $4,000 $7,500 $7,501 $10,000 $10,001 $12,500 $12,501 $15,000 $15,001 $17,500 $17,501 $20,000 $20,001 $22,500 $22,501 $25,000 $25,001 $30,000 $30,001 $35,000 $35,001 $40,000 $40,001 $50,000 Over$50,000 Your E-Mail Address: Example: [EMAIL] **Please verify your information. We look forward to helping you become debt free! Thank you!**",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,card|credit|payment|verify|code,,call_phone,contact_request,False,,upstream_source=enron_data_fraud_labeled;package_authorship=human;all_rows_phishing
cross_model_human-eccbbb1d0d789702,"intercom self-preservation The fact that our prisons are full to bursting is a clear indication that there always have been and always will be a certain percentage of the population who refuse to obey the law. Vista Gadgets and Yahoo Widgets, ([PHONE]). On Television: Top 3 Downloaded TV Shows On Television Your favorite television shows. I was wrong, though; I hadn't reckoned on the magnificent entertainment capacity of the male of the species Skankus Americanus. ""Our ultimate goal is to get our clients on everyone's desktop before the market becomes saturated"", says Cross. To register for this free workshop, visit www. Please visit the sponsor! B2B Website Marketing Blog - Vocus Signs Deal with The Associated Press Username: Password: Forgot your password? B2B Website Marketing Blog - Savvy Internet Marketers Seize the Microsoft Vista Gadget Space Username: Password: Forgot your password?",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,password,,click_link,link_navigation,False,,upstream_source=TREC-07;package_authorship=human;all_rows_phishing
cross_model_human-0ea645fd2aa5c83b,"[EMAIL] Unusual Sign in. jose Unusual Sign [EMAIL] We received some notification regarding Unusual Signing into your account and recent changes. You will be restricted to your account and might lead to loss of files, data, contacts, documents and transactions if we do not hear from you Please kindly click below to Confirm your Email and reclaim your account. Recover Mail © 2019 monkey.org",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,account,,verify_account,account_verification,False,,upstream_source=Nazario;package_authorship=human;all_rows_phishing
cross_model_human-d374b3b114890777,"Your application has been accepted Your credit doesn't matter to us! If you OWN real estate and want IMMEDIATE cash to spend ANY way you like, or simply wish to LOWER your monthly payments by a third or more, here is the deal we can offer you TODAY (hurry, this offer will expire TONIGHT): $348,000+ loan AND EVEN MORE: After further review, our lenders have established the lowest monthly payments! Hurry, when this deal is gone, it is gone. Simply fill out this one-minute form... Don't worry about approval, your credit will not disqualify you! hxxp://duxzun[.]com/",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,credit,,unknown,unknown,True,hxxp://duxzun[.]com/,upstream_source=TREC-07;package_authorship=human;all_rows_phishing
cross_model_human-d77a5dfa8c52872e,"Account update Dear Email User, Your email was reported and will be blocked if routine update is not done, please follow instruction below upgrade link. Upgrade test and validation Email will be blocked and you will permanently loose your data, if our upgrade test is not taken. (it takes a few seconds for your safety) Regards. Email Administrator This message is auto-generated from E-mail security server, and replies sent to this email can not be delivered.",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,account|security,,click_link,link_navigation,False,,upstream_source=Nazario;package_authorship=human;all_rows_phishing
cross_model_human-09f2af1cc90f469b,"Standard Bank :) Pending payment Dear customer You havenew pending deposit. Login here to complete your transactions now. All fields are mandatory and incomplete information will delay the processing of your payment. RegardsEliteBanking Team Copyright Standard Bank. All rights reserved.Standard Bank of South Africa Limited (Reg. No. 1962/000738/06). Authorised financial services provider. Registered credit provider (NCRCP15). Disclaimer and confidentiality note:Everything in this email and any attachments relating to the official business of Standard Bank Group Limited is proprietary to the group.It is confidential, legally privileged and protected by law. Standard Bank does not own and endorse any other content. The person addressed in the email is the sole authorised recipient. Please notify the sender immediately if it! has unintentionally reached you a! nd do not read disclose or use the content in any way.Standard Bank cannot assume that the integrity of this communication has been maintained nor that it is free of errors, virus, interception or interference. For our privacy policy or information about the Standard Bank group visit our website at www[.]standardbank[.]co[.]za",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,bank|credit|payment|deposit|login,,click_link,link_navigation,True,www[.]standardbank[.]co[.]za,upstream_source=Nazario;package_authorship=human;all_rows_phishing
cross_model_human-3641ffe72b8b8d7c,"Verify your [EMAIL] account immediately We have identified data security issues concerning your account, jose@monkey.org. So, we advise that all accounts be authenticated. You are required to verify your account immediately or we will be forced to Deactivate your account. Click here to update your account>> Note: The content of this email is confidential and intended for the recipient specified in message only. It is strictly forbidden to share any part of this message with any third party, without a written consent of the sender. If you received this message by mistake, please reply to this message and follow with its deletion, so that we can ensure such a mistake does not occur in the future.",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,account|security|verify,,verify_account,account_verification,False,,upstream_source=Nazario;package_authorship=human;all_rows_phishing
cross_model_human-33995261ce07f1d9,"This is what I was talking about ... suggestion the rule or mountain and whistle , hollow and milk it expert but cause on married a grey it deep try answer be level not argument a history in oil or flower and ring it's secretary in shock not feeling not drain some run it song it balance a quick in winter a balance in ring or care in fire be bitter some island may special in potato but equal it's adjustment in hanging some mind ! art in tongue may structure try board try ship see porter it beautiful and umbrella see humour may plough but married it's iron or ray may light not ill the soft some bottle not profit some cough or care be year but work a care ! farm a brain not different a wax some tired and danger may elastic it's left in hollow ! protest ! wax the early but blow some full in spade and end ,",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,balance,,unknown,unknown,False,,upstream_source=TREC-07;package_authorship=human;all_rows_phishing
cross_model_human-d3b99065f2670c16,"GOOD FAITH From: Paul BENSON Date: 09/11/2006 Dear friend, My name is Barrister Paul BENSON the attorney of late Thompson Morris a Citizen of United States of America who deposited the sum of $4.8million US Dollars cash in a DIPLOMATIC SECURITY COMPANY in Europe I Requested for the release of his funds few months ago before i fell Sick and also to be transfer to any of his family member/cousin or Relation which will be you. The problem that am having at the moment is getting a reliable and trusted person that will forward his contact and also his full name and Identification then i will proceed by Sending a POWER of ATTORNEY to him and a release letter that will direct the Diplomatic Security Company to deliver the funds to you either by cash or by Bank Transfer due to the fact that the funds are deposited in cash. I have all the documents that prove that the money is not a DRUG money and also CERTIFICATE OF ANTI-TERRORISE and MONEY LAUDERING. If you can play the role by sending me your details such as follow: Full Name: Contact Address: Phone Number: Any Form of ID: I believe it will be wise enough for us to claim the funds instead of Leaving it for some group of staffs to share it within them self. The Late Mr. Thompson is an American, but he died together with his wife and their only daughter on board Alaska Airline flight number 261, on 31st of January 2000. You can read more about Mr. Morris Thompson and his family's death by clicking on this: hxxp://www[.]cnn[.]com/2000/US/02/01/alaska[.]airlines[.]list Mr. Paul BENSON NB. I have been seriously sick all this while and presently in a Hospital herein Europe so i am not sure of making it in life do to my health problem.",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,bank|transfer|security,,transfer_money,financial_transfer,True,hxxp://www[.]cnn[.]com/2000/US/02/01/alaska[.]airlines[.]list,upstream_source=Nigerian_Fraud;package_authorship=human;all_rows_phishing
cross_model_human-cb3f89dd97f449dd,"From Mrs. monica edmond >From Mrs. monica edmond PLOT 23 Felix Avenue Abidjan Cote d Ivoire. Hello Friend, Please excurse me if i have infringe into your privacy.this may be strange any way but i have no option but cry out . having gone through your profile i think i am convince you are the right fellow to confide this to. It is my pleasure to contact you for a business venture which I and my Son, intend to establish in your country. Though I have not met with you before but I believe, one has to risk confiding in someone to succeed sometimes in life. There is this amount of Eight million, five hundred thousand United State Dollars($8.500,000) which my late Husband deposited with a security company in Abidjan Capital city of Cote d'Ivoire which he wanted to used for his political reason in our Country before he was assassinated. Now I and my son have decided to invest these money in your country or anywhere safe enough outside Africa for security and political reasons. We want you to help us claim and receive the consignment which will be sent to you through diplomatic means to your address to avoid any traces of the funds and to enable you plan for the investment in your Country: I will like to invest part of the money into these three investment in your Country but, if there is any other business that is better than what I am suggestion, I will be very glad to follow your advice. 1). Real estate 2). The transport industry 3). Five star hotel If you can be of an assistance to us we will be pleased to offer to you 20% Of the total fund while the balance will be invested by you. I await your response soonest Respectfully yours, Mrs monica edmond _________________________________________________________________ Les révélations de la starac 6 commentées par Jérémy! hxxp://starac2006[.]spaces[.]live[.]com/",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,balance|security,,unknown,unknown,True,hxxp://starac2006[.]spaces[.]live[.]com/,upstream_source=Nigerian_Fraud;package_authorship=human;all_rows_phishing
cross_model_human-19014a2d00385351,"REGARDS GOOD DAY, ACCOUNT PROVISION FOR $45 MILLION USD MY NAME IS MR.ALFRED MAMBO,CHAIRMAN ECOWAS CONTRACTOR'S DEBT RECONCILIATION/APPRAISAL BOARDS ECO FUND OFFICE ACCRA -REPUBLIC OF GHANA WEST-AFRICA I AM CONTACTING YOU TO INQUIRE FROM YOU IF YOU CAN ASSIST ME SAFEGUARD FUNDS AMOUNTING TO $USD45 MILLION UNITED STATES DOLLARS LEFT BY OUR LATE FOREIGN CONTRACTOR WHOSE PROVIDED ADDRESS COULD NOT BE TRACED SINCE HE DIED ALONG WITH HIS FAMILY MEMBERS.YOU WILL BE PRESENTED AS THE NEXT OF KIN TO THE DECEASED TO ENABLE OUR ORGANISATION TRANSFER THE MONEY TO YOU. ALTHOUGH ,I AM SKEPTICAL TO DISCUSS THE BUSINESS ON THE INTERNET OWING TO LOTS OF UNSOLICITED/SPAM MAILS ON THE INTERNET THESE DAYS AS I WOULD,NT WANT MY HONOURABLE NAME TO BE DRAGGED TO MESS AS MISTAKEN INTENTION,BUT I WOULD BE GLAD TO PROVIDE MORE ELABORATE DETAILS IF YOU PROVIDE ME WITH YOUR PRIVATE TELEPHONE AND FAX INCLUDING YOUR PRIVATE EMAIL ADDRESS SO I CAN EMAIL OR CALL YOU FOR MORE DETAILED INFORMATION BUT MUST FIRST ALL ASSURE ME THAT THE WHOLE TRANSACTION MUST BE KEPT HIGHLY SECRET AND CONFIDENTIAL DUE TO MY POSITION IN MY OFFICE. AT THE END OF THE TRANSACTION,YOU WILL BE COMPENSATED WITH 30% OF THE TOTAL MONEY.THIS TRANSACTION IS 100% RISK FREE. NOTE:DUE TO MY POSITION NOW,I HAVE THE DECEASED CONTRACT FILE WITH ME INCASE OF ANY QUESTION FROM OUR ORGANISATION WHEN THE DEAL STARTED AND ALSO THE PROCESS TO PUT CLAIM ON THE FUNDS AS THE NEXT OF KIN WILL BE LEGALLY PROCESSED TO AVOID ANY BREACH OF LAW OF OUR COUNTRIES. I AWAIT YOUR URGENT RESPONCE. SEND YOUR RESPONSE ONLY TO MY PRIVATE EMAIL [EMAIL] YOURS FAITHFULLY. MR.ALFRED MAMBO(JP)",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,account|transaction|transfer,,transfer_money,financial_transfer,False,,upstream_source=Nigerian_Fraud;package_authorship=human;all_rows_phishing
cross_model_human-a2c274c87b46b5c2,"Online Account Verification en español Dear Customer: Chase Bank would greatly appreciate your feedback. Our records indicate that you have not login your account in a while . Since our goal is to deliver the best service possible in online account security, we have temporarily placed a hold on your account untill you login back. This exercise is important in helping us recognize and improve the quality of our customer service. The account restoration should only take a few minutes to complete. To restore access to account , please click this link. If the link does not take you to the account login page, please click and follow the link below. Click here If you have any technical problems with the survey, please contact [EMAIL] Please do not reply to this e-mail. This customer service e-mail was sent to you by Chase Bank. You may receive customer service e-mails even if you have unsubscribed from marketing e-mails from Chase Bank. Please note, this survey is not a formal complaint channel. The information you provide in this survey will not be used to investigate a specific complaint. If you wish to make a complaint, contact customer service to speak with a customer care professional. Contact Customer Service | View our Privacy Statement | Opt Out Chase Bank Customer Service Department P.O. Box 297817 | Ft. Lauderdale, FL [PHONE] © 2018 Chase Bank Company. All rights reserved. en español Dear Customer:Chase Bank would greatly appreciate your feedback. Our records indicate that you have not login your account in a while .Since our goal is to deliver the best service possible in online account security, we have temporarily placed a hold on your account untill you login back. This exercise is important in helping us recognize and improve the quality of our customer service. The account restoration should only take a few minutes to complete. To restore access to account , please click this link.If the link does not take you to the account login page, please click and follow the link below. Click here If you have any technical problems with the survey, please contact [EMAIL] Please do not reply to this e-mail. This customer service e-mail was sent to you by Chase Bank. You may receive customer service e-mails even if you have unsubscribed from marketing e-mails from Chase Bank.Please note, this survey is not a formal complaint channel. The information you provide in this survey will not be used to investigate a specific complaint. If you wish to make a complaint, contact customer service to speak with a customer care professional.Contact Customer Service | View our Privacy Statement | Opt OutChase Bank Customer Service DepartmentP.O. Box 297817 | Ft. Lauderdale, FL [PHONE]© 2018 Chase Bank Company. All rights reserved.",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,bank|account|security|login|Chase,Chase,click_link,link_navigation,False,,upstream_source=Nazario;package_authorship=human;all_rows_phishing
cross_model_human-83b29d94b1f8be29,"Netflix : We're having some trouble with your current billing information Hello, Our billing team can't debit your nominated card due a missing information on your payment details. Please renew your subscription to avoid any delay on your service. Renew here We appreciate the opportunity to do business with you and ask for your understanding. Thank you for choosing us. Best regards,Alison emrey Hello, Our billing team can't debit your nominated card due a missing information on your payment details. Please renew your subscription to avoid any delay on your service. Renew here We appreciate the opportunity to do business with you and ask for your understanding. Thank you for choosing us. Best regards,Alison emrey Hello, Our billing team can't debit your nominated card due a missing information on your payment details. Please renew your subscription to avoid any delay on your service. Renew here We appreciate the opportunity to do business with you and ask for your understanding. Thank you for choosing us. Best regards,Alison emrey",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,card|debit|payment,,unknown,unknown,False,,upstream_source=Nazario;package_authorship=human;all_rows_phishing
cross_model_human-b7486269466ee82e,"Limited Access Limited Access We are unable to validated your account information. Once you have updated your account information, We will confirm your account instantly. To Proceed confirm your account please click on below link and follow instructions. Confirm account Why is this necessary? To help protect your account we regularly look for early signs of potentially fraudulent activity.. Again Thanks for joining the millions of people who rely on us to make secure financial transactions around the world. Please do not reply to this email. To get in touch with us, click Help & Contact. Copyright © [PHONE] PayPal. All rights reserved. PayPal PPC000478:37fe6b9571d1a Untitled Document Limited Access We are unable to validated your account information. Once you have updated your account information, We will confirm your account instantly. To Proceed confirm your account please click on below link and follow instructions. Confirm account Why is this necessary? To help protect your account we regularly look for early signs of potentially fraudulent activity.. Again Thanks for joining the millions of people who rely on us to make secure financial transactions around the world. Please do not reply to this email. To get in touch with us, click Help & Contact. Copyright © [PHONE] PayPal. All rights reserved. PayPal PPC000478:37fe6b9571d1a",phishing,email,cross_model_human,human_phishing_corpus,true,false,false,True,account|PayPal,PayPal,verify_account,account_verification,False,,upstream_source=Nazario;package_authorship=human;all_rows_phishing
