id,text,label,channel,source_dataset,source_type,is_human_written,is_ai_generated,is_ai_rewritten,is_banking_candidate,banking_keyword,brand_mentioned,requested_action,intent_type,has_url,url,notes,predicted_binary_label,phishing_probability,predicted_label,auto_requested_action,auto_intent_type,auto_brand_mentioned,auto_has_url_like_pattern,priority_reason,manual_banking_related,manual_requested_action,manual_intent_type,manual_brand_mentioned,manual_notes,strict_banking_related,strict_review_reason
SmishX-31d4b5430f4326ea,It's the last month of your Mint 3 Month Unlimited plan. How time flies. Log into your account at my.mintmobile.com or use our app to renew your plan.,legitimate,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,account,,unknown,unknown,False,,original_label=legitimate;if_URL=1;authorship_not_provided,0,0.079365358,non_phishing,enter_credentials,generic_bank_alert,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,unsure,generic keyword only; needs human check
SmishX-856a1a5cc382df10,"tyjnyhgtf this Sat 10am, Discover the formula to Secure Your First or Next Successful Property Deal hxxps://tx[.]vc/r/3hPMl Optout hxxps://tx[.]vc/o/8d122",spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,Discover,Discover,unknown,unknown,True,hxxps://tx[.]vc/r/3hPMl|hxxps://tx[.]vc/o/8d122,original_label=spam;if_URL=1;authorship_not_provided,0,0.046006978,non_phishing,unknown,security_update,discover,yes,low_model_confidence_for_phishing;brand_or_payment_mention;url_like_pattern;,,,,,,unsure,unclear
SmishX-337ac83160b9f68e,"Delivered: Hi Sk, your package with Nestle Lactogro... is successfully delivered. More info at Lybrate. hxxp://lybr[.]at/2790a93b8 In case of any discrepancy in your order, mail us at [emailÂ protected] within 48 hrs mentioning your order code and registered mobile number.",legitimate,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,code,,unknown,unknown,True,hxxp://lybr[.]at/2790a93b8,original_label=legitimate;if_URL=1;authorship_not_provided,0,0.129486221,non_phishing,unknown,unknown,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-f2227e067b62ed85,"William, exclusive offer from Casino Planet. Get a 25% up to Â£50 Bonus!. Use promo code CPBZ2U at the cashier. Deposit: hxxps://tx[.]vc/r/1Qc6J 18",spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,deposit|code,,unknown,unknown,True,hxxps://tx[.]vc/r/1Qc6J,original_label=spam;if_URL=1;authorship_not_provided,0,0.070603967,non_phishing,unknown,unknown,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-65e956266d9f966e,"Your Mint 3-Month, Unlimited plan expires in 2 days. Log into your account at my.mintmobile.com or via our app to make a payment and keep your Mint service going.",legitimate,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,account|payment,,unknown,unknown,False,,original_label=legitimate;if_URL=1;authorship_not_provided,0,0.090268643,non_phishing,enter_credentials,generic_bank_alert,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,unsure,generic keyword only; needs human check
SmishX-42afcbbbaac8e1b2,"Katarzyna, enter Bonus Code PLAYNOW1U when depositing to claim a 150% up to Â£100 Bonus. Sail the extra mile with us! hxxps://tx[.]vc/r/1Js80 18+ T&Cs apply: hxxps://tx[.]vc/r/maMG Opt-out: hxxps://tx[.]vc/r/19M9D",spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,code,,provide_credentials,credential_theft,True,hxxps://tx[.]vc/r/1Js80|hxxps://tx[.]vc/r/maMG|hxxps://tx[.]vc/r/19M9D,original_label=spam;if_URL=1;authorship_not_provided,0,0.012402013,non_phishing,unknown,unknown,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-dca3c0211c234231,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj",legitimate,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,card,,unknown,unknown,False,,original_label=legitimate;if_URL=0;authorship_not_provided,0,0.046073444,non_phishing,unknown,generic_bank_alert,,no,low_model_confidence_for_phishing;,,,,,,unsure,unclear
SmishX-5c73eaaa3db93eb9,It's the last month of your Mint 3 Month Unlimited plan. How time flies. Log into your account at my.mintmobile.com or use our app to renew your plan.,legitimate,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,account,,unknown,unknown,False,,original_label=legitimate;if_URL=1;authorship_not_provided,0,0.079365358,non_phishing,enter_credentials,generic_bank_alert,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,unsure,generic keyword only; needs human check
SmishX-f9d29ae04f366ce4,"50% Daily Data quota used as on 02-May-22 01:07. Jio Number : [PHONE] Daily Data quota as per plan : 1.50 GB To know more on how to manage your account through MyJio app, click hxxps://youtu[.]be/tchuJvIv_9I Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",legitimate,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,account|balance,,call_phone,contact_request,True,hxxps://youtu[.]be/tchuJvIv_9I,original_label=legitimate;if_URL=1;authorship_not_provided,0,0.089609218,non_phishing,click_link,generic_bank_alert,citi,yes,low_model_confidence_for_phishing;brand_or_payment_mention;url_like_pattern;,,,,,,unsure,unclear
SmishX-54bc092aba2d9c28,MTB Alert : New ACH payment added. visit hxxp://qi[.]lv/TMZ to remove or proceed,phishing,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,payment,,unknown,unknown,True,hxxp://qi[.]lv/TMZ,original_label=smishing;if_URL=1;authorship_not_provided,1,0.913308266,phishing,click_link,security_update,,yes,url_like_pattern;,,,,,,unsure,generic keyword only; needs human check
SmishX-57b5b7481806c091,[emailÂ protected] / TD#Alerts#ID11730 / TD#ID17-(URGENT) Access-Locked. please follow the verification form: hxxps://encurtador[.]com[.]br/iDTU5,phishing,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,locked,,unknown,unknown,True,hxxps://encurtador[.]com[.]br/iDTU5,original_label=smishing;if_URL=1;authorship_not_provided,1,0.782414455,phishing,verify_account,account_locked,,yes,url_like_pattern;,,,,,,unsure,unclear
SmishX-11079dbc3b42e1bb,"William, exclusive offer from Casino Planet. Get a 25% up to Â£50 Bonus!. Use promo code CPBZ2U at the cashier. Deposit: hxxps://tx[.]vc/r/1Qc6J 18",spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,deposit|code,,unknown,unknown,True,hxxps://tx[.]vc/r/1Qc6J,original_label=spam;if_URL=1;authorship_not_provided,0,0.070603967,non_phishing,unknown,unknown,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-ef737b250f083250,"dawn, enter Bonus Code PLAYNOW1U when depositing to claim a 150% up to Â£100 Bonus. Sail the extra mile with us! hxxps://tx[.]vc/r/1Js80 18+ T&Cs apply: hxxps://tx[.]vc/r/maMG Opt-out: hxxps://tx[.]vc/r/19M9D",spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,code,,provide_credentials,credential_theft,True,hxxps://tx[.]vc/r/1Js80|hxxps://tx[.]vc/r/maMG|hxxps://tx[.]vc/r/19M9D,original_label=spam;if_URL=1;authorship_not_provided,0,0.012402013,non_phishing,unknown,unknown,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-a94a3673bf9f6047,elish ahian discover proven Property &Business Methods to grow your revenue in 2022. Starts Sat 10am! hxxps://tx[.]vc/r/346Qz Optout hxxps://tx[.]vc/o/8d122,phishing,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,Discover,Discover,unknown,unknown,True,hxxps://tx[.]vc/r/346Qz|hxxps://tx[.]vc/o/8d122,original_label=smishing;if_URL=1;authorship_not_provided,0,0.497676325,non_phishing,unknown,unknown,discover,yes,possible_false_negative;low_model_confidence_for_phishing;brand_or_payment_mention;url_like_pattern;,,,,,,unsure,unclear
SmishX-cd8ae273f46b7c72,"Hi dear, Your CV has passed, please receive a salary of 2000Taka per day. Contact information: hxxps://wa[.]me/[PHONE] Pruitt Group Business Account wa.me",phishing,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,account,,unknown,unknown,True,hxxps://wa[.]me/[PHONE],original_label=smishing;if_URL=1;authorship_not_provided,1,0.541944101,phishing,call_number,generic_bank_alert,,yes,url_like_pattern;,,,,,,unsure,generic keyword only; needs human check
SmishX-40876033dc5117af,/ New.login-IP :[PHONE] / We now need to confirm some of your information: hxxps://qi[.]lv/I6K Thank You,phishing,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,login,,unknown,unknown,True,hxxps://qi[.]lv/I6K,original_label=smishing;if_URL=1;authorship_not_provided,1,0.772898228,phishing,enter_credentials,unknown,,yes,url_like_pattern;,,,,,,unsure,generic keyword only; needs human check
SmishX-cc1aa1dcea04285d,"Hi Derrick tonight 7pm, discover my Bulletproof System to boost your revenue faster in 2022! hxxps://tx[.]vc/r/3axdT Optout hxxps://tx[.]vc/o/8d122",phishing,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,Discover,Discover,unknown,unknown,True,hxxps://tx[.]vc/r/3axdT|hxxps://tx[.]vc/o/8d122,original_label=smishing;if_URL=1;authorship_not_provided,0,0.140506222,non_phishing,unknown,unknown,discover,yes,possible_false_negative;low_model_confidence_for_phishing;brand_or_payment_mention;url_like_pattern;,,,,,,unsure,unclear
SmishX-81477f48cac52100,"Pending ATO payment, Resolve now to get payment at hxxps://cakeondial[.]com/au",spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,payment,,unknown,unknown,True,hxxps://cakeondial[.]com/au,original_label=spam;if_URL=1;authorship_not_provided,1,0.594302342,phishing,call_number,generic_bank_alert,,yes,url_like_pattern;,,,,,,unsure,generic keyword only; needs human check
SmishX-0c1c9db768cb96d4,"Pauline, enter Bonus Code PLAYNOW1U when depositing to claim a 150% up to Â£100 Bonus. Sail the extra mile with us! hxxps://tx[.]vc/r/1Js80 18+ T&Cs apply: hxxps://tx[.]vc/r/maMG Opt-out: hxxps://tx[.]vc/r/19M9D",spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,code,,provide_credentials,credential_theft,True,hxxps://tx[.]vc/r/1Js80|hxxps://tx[.]vc/r/maMG|hxxps://tx[.]vc/r/19M9D,original_label=spam;if_URL=1;authorship_not_provided,0,0.012402013,non_phishing,unknown,unknown,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-529bab29a37494d3,Time to have (s)lots of fun with Â£5 dep offer!Use code: GET25 & get 100% Bonus + Free Spins - hxxps://tx[.]vc/r/2MGqa/1BSPr2/7SnoQOG,spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,code,,unknown,unknown,True,hxxps://tx[.]vc/r/2MGqa/1BSPr2/7SnoQOG,original_label=spam;if_URL=1;authorship_not_provided,0,0.051818785,non_phishing,unknown,unknown,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-6cdade718d24c4a8,"Don't miss this fantastic No-deposit offer... hxxps://tx[.]vc/r/3knDP/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At hxxps://tx[.]vc/r/3kneC/",spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,deposit,,unknown,unknown,True,hxxps://tx[.]vc/r/3knDP/|hxxps://tx[.]vc/r/3kneC/,original_label=spam;if_URL=1;authorship_not_provided,0,0.0087164,non_phishing,unknown,unknown,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-f26c341bbeb2df67,"We've upgraded your coupon, it's the last chance to win your cart. Code: 55DIS Order here >> hxxps://sprch[.]co/gjgUkO - Balardi Reply STOP to opt out",spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,code,,reply,contact_request,True,hxxps://sprch[.]co/gjgUkO,original_label=spam;if_URL=1;authorship_not_provided,0,0.053809367,non_phishing,reply_with_code,unknown,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-83737be81da82f6e,Support#[EMAIL] / TD#(URGENT)#ID232315 / TD#ID23-Access-Locked.please follow the verification form: hxxps://encurtador[.]com[.]br/pCR38,phishing,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,locked,,unknown,unknown,True,hxxps://encurtador[.]com[.]br/pCR38,original_label=smishing;if_URL=1;authorship_not_provided,1,0.806906903,phishing,verify_account,account_locked,,yes,url_like_pattern;,,,,,,unsure,unclear
SmishX-f82e16c1d0fe1ff6,"We like your style. $75 has now been added to your account. It will be automatically applied to your next renewal on Oct 11, 2024.",legitimate,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,account,,unknown,unknown,False,,original_label=legitimate;if_URL=0;authorship_not_provided,0,0.244715853,non_phishing,call_number,generic_bank_alert,,no,low_model_confidence_for_phishing;,,,,,,unsure,generic keyword only; needs human check
SmishX-09f381be4bf277fc,Alerts#[EMAIL] / TD#Alerts#ID14752 / TD#ID47-(URGENT) Access-Locked. please follow the verification form: hxxps://encurtador[.]com[.]br/hsPR5,phishing,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,locked,,unknown,unknown,True,hxxps://encurtador[.]com[.]br/hsPR5,original_label=smishing;if_URL=1;authorship_not_provided,1,0.813927129,phishing,verify_account,account_locked,,yes,url_like_pattern;,,,,,,unsure,unclear
SmishX-a6e4d22b5bcca9cc,URGENT: IRELAND GOV has issued a payment of 350 ?to all residents as part of its promise to battle COVID 19. Tap here to apply: hxxp://url[.]ie/17j80,phishing,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,payment,,click_link,link_navigation,True,hxxp://url[.]ie/17j80,original_label=smishing;if_URL=1;authorship_not_provided,1,0.664418576,phishing,click_link,generic_bank_alert,,yes,url_like_pattern;,,,,,,unsure,generic keyword only; needs human check
SmishX-15ec372de4d7e99c,"1st deposit Offer - 400% up to Â£4000+ 100 Free spins, coupon code: WIN1 hxxps://tx[.]vc/r/3lF78/1Iso7x/7SnoQOS Optout: hxxps://tx[.]vc/o/804d5",spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,deposit|code,,unknown,unknown,True,hxxps://tx[.]vc/r/3lF78/1Iso7x/7SnoQOS|hxxps://tx[.]vc/o/804d5,original_label=spam;if_URL=1;authorship_not_provided,0,0.01557389,non_phishing,unknown,unknown,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-1d001c641a4dc2f3,"Delivered: Hi Sk, your package with Nestle Lactogro... is successfully delivered. More info at Lybrate. hxxp://lybr[.]at/2790a93b8 In case of any discrepancy in your order, mail us at [emailÂ protected] within 48 hrs mentioning your order code and registered mobile number.",legitimate,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,code,,unknown,unknown,True,hxxp://lybr[.]at/2790a93b8,original_label=legitimate;if_URL=1;authorship_not_provided,0,0.129486221,non_phishing,unknown,unknown,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-1fdb98c7d5ff0c25,"Recharge of Rs. 15.0 is successful for your Jio number [PHONE]. Entitlement: Benefits: Unlimited Data (1GB High Speed Data, thereafter unlimited at 64Kbps). Validity: Base Plans validity Transaction ID: [PHONE] To view details of your current and upcoming plan, click hxxps://www[.]jio[.]com/dl/my_plans",legitimate,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,transaction,,unknown,unknown,True,hxxps://www[.]jio[.]com/dl/my_plans,original_label=legitimate;if_URL=1;authorship_not_provided,0,0.113734243,non_phishing,click_link,invoice_or_payment,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-56f43d549b16a0d1,"SMS SERVICES. for your inclusive text credits, pls goto www[.]comuk[.]net login= 3qxj9 unsubscribe with STOP, no extra charge. help [PHONE].COMUK. 220-CM2 9AE",phishing,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,login,,unknown,unknown,True,www[.]comuk[.]net,original_label=smishing;if_URL=0;authorship_not_provided,0,0.39007739,non_phishing,enter_credentials,unknown,,yes,possible_false_negative;low_model_confidence_for_phishing;url_like_pattern;,,,,,,unsure,generic keyword only; needs human check
SmishX-1cd76341aa3f4e87,"Thank You for using McDelivery Service, your One Time Password is 5005. This password expires in 30 minutes.",legitimate,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,password,,unknown,unknown,False,,original_label=legitimate;if_URL=0;authorship_not_provided,0,0.308687277,non_phishing,enter_credentials,unknown,,no,low_model_confidence_for_phishing;,,,,,,no,strong non-banking category
SmishX-4222d3582babe02b,elish ahian discover proven Property &Business Methods to grow your revenue in 2022. Starts Sat 10am! hxxps://tx[.]vc/r/346Qz Optout hxxps://tx[.]vc/o/8d122,phishing,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,Discover,Discover,unknown,unknown,True,hxxps://tx[.]vc/r/346Qz|hxxps://tx[.]vc/o/8d122,original_label=smishing;if_URL=1;authorship_not_provided,0,0.497676325,non_phishing,unknown,unknown,discover,yes,possible_false_negative;low_model_confidence_for_phishing;brand_or_payment_mention;url_like_pattern;,,,,,,unsure,unclear
SmishX-2d7d56fe96b4821d,"90% daily data quota used as on 03-May-22 00:44. Jio Number : [PHONE] For tips on how to manage data quota effectively, click hxxps://youtu[.]be/ZFUDydctV78 If you do not have any other data plan, your internet speed will be reduced on consumption of 1.50 GB. To continue enjoying high speed internet, click hxxps://www[.]jio[.]com/dl/data_voucher and recharge. Dial 1991, to know your current balance, validity, plan details and for exciting recharge plans.",legitimate,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,balance,,call_phone,contact_request,True,hxxps://youtu[.]be/ZFUDydctV78|hxxps://www[.]jio[.]com/dl/data_voucher,original_label=legitimate;if_URL=1;authorship_not_provided,0,0.121739456,non_phishing,click_link,unknown,citi,yes,low_model_confidence_for_phishing;brand_or_payment_mention;url_like_pattern;,,,,,,unsure,unclear
SmishX-2d4c2ee881765c5b,They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..,legitimate,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,account,,transfer_money,financial_transfer,False,,original_label=legitimate;if_URL=0;authorship_not_provided,0,0.152613433,non_phishing,unknown,generic_bank_alert,,no,low_model_confidence_for_phishing;,,,,,,unsure,generic keyword only; needs human check
SmishX-b4ad809efd9b8cde,ENJOY 40% OFF YOUR ENTIRE ORDER. Use code BFCM during checkout. hxxps://sprch[.]co/kPg30- - Prolific Reply STOP to opt out,spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,code,,reply,contact_request,True,hxxps://sprch[.]co/kPg30-,original_label=spam;if_URL=1;authorship_not_provided,0,0.078844475,non_phishing,reply_with_code,unknown,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,unsure,generic keyword only; needs human check
SmishX-f1b56a1ea089c8df,"Don't miss this fantastic No-deposit offer... hxxps://tx[.]vc/r/3knDP/ T&Cs Apply, 18 Plus. Play Responsibly. Unsubscribe At hxxps://tx[.]vc/r/3kneC/",spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,deposit,,unknown,unknown,True,hxxps://tx[.]vc/r/3knDP/|hxxps://tx[.]vc/r/3kneC/,original_label=spam;if_URL=1;authorship_not_provided,0,0.0087164,non_phishing,unknown,unknown,,yes,low_model_confidence_for_phishing;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-92f71f8a865ac296,"Naveed, welcome aboard. Get ready to set sail with a Welcome Offer of 100% up to ?0,000 + 20 Free Spins. Make a deposit, redeem your offer from the Cashier. hxxps://tx[.]vc/r/1Julv 18+ T&Cs apply Opt-out: hxxps://tx[.]vc/r/19M8R",spam,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,deposit,,unknown,unknown,True,hxxps://tx[.]vc/r/1Julv|hxxps://tx[.]vc/r/19M8R,original_label=spam;if_URL=1;authorship_not_provided,0,0.03098412,non_phishing,unknown,unknown,boa,yes,low_model_confidence_for_phishing;brand_or_payment_mention;url_like_pattern;,,,,,,no,strong non-banking category
SmishX-53a1e4c5589f3a1d,healer discover proven Property &Business Methods to grow your revenue in 2023. Starts Sat 10am! hxxps://tx[.]vc/r/346Qz Optout hxxps://tx[.]vc/o/8d122,phishing,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,Discover,Discover,unknown,unknown,True,hxxps://tx[.]vc/r/346Qz|hxxps://tx[.]vc/o/8d122,original_label=smishing;if_URL=1;authorship_not_provided,0,0.458620787,non_phishing,unknown,unknown,discover,yes,possible_false_negative;low_model_confidence_for_phishing;brand_or_payment_mention;url_like_pattern;,,,,,,unsure,unclear
SmishX-e11ab8e170edc3cf,Use [[PHONE]] as One Time Password to login to your Swiggy Account pgLJ0BdTNB3,legitimate,sms,SmishX,public_dataset_relabelled,unknown,unknown,unknown,True,account|login|password,,unknown,unknown,False,,original_label=legitimate;if_URL=0;authorship_not_provided,0,0.318953473,non_phishing,enter_credentials,generic_bank_alert,,no,low_model_confidence_for_phishing;,,,,,,unsure,generic keyword only; needs human check
